,id,source,lang,full_text,source_url,retweet_count,favorite_count,id_str,user,author,hashtags,quoted_status_id,quoted_status_id_str,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_screen_name,in_reply_to_user_id_str,in_reply_to_user_id
1017,1385951265042042884,Twitter for Android,und,"নির্বাচন কমিশনের কোভিড বিধি মেনে, #কান্দি বিধানসভার ভারতীয় জনতা পার্টির প্রার্থী গৌতম রায়ের সমর্থনে নির্বাচনী সভায়…

Keeping in mind the ECI's protocol, participated in a #PublicMeeting of the @BJP4Bengal in #Kandi AC this afternoon in support of our candidate Goutam Roy… https://t.co/9qq74RIfRz",http://twitter.com/download/android,152,571,1385951265042042884,SuvenduWB,SuvenduWB,"['কান্দি', 'PublicMeeting', 'Kandi']",,,,,,,
1018,1385946167893139457,Twitter for Android,en,"Keeping in mind the ECI's protocol for limited gatherings in light of #Covid19, participated in a #PublicMeeting of the @BJP4Bengal earlier today in #Kandi AC in support of our candidate Goutam Roy.

Sharing a link of the entire event.

Do join virtually!

https://t.co/i3PPUT59j7",http://twitter.com/download/android,68,241,1385946167893139457,SuvenduWB,SuvenduWB,"['Covid19', 'PublicMeeting', 'Kandi']",,,,,,,
1019,1385871884647030786,Twitter Web App,bn,মিথ্যেবাদী দলের মিথ্যে প্রচার। ১০ বছরের ব্যর্থতা লুকোতে কোভিড নিয়ে ভুয়ো খবর ছড়াচ্ছে তৃণমূল। https://t.co/oKVoiiEPKl,https://mobile.twitter.com,126,443,1385871884647030786,SuvenduWB,SuvenduWB,,1.3856320565379113e+18,1385632056537911296,,,,,
1020,1385844707473850368,Twitter Web App,und,https://t.co/m50LiNztuI,https://mobile.twitter.com,393,1846,1385844707473850368,SuvenduWB,SuvenduWB,,,,,,,,
1021,1385828983682392065,Twitter for Android,en,"Heartiest greetings to ""Master Blaster"" @Sachin_RT Tendulkar on his Birthday…

When he played wearing the Blue shirt of India, the entire Nation would come to a standstill!

He topped various personal accolades with the long awaited 2nd World Cup Win which made our Nation proud. https://t.co/Gg6mJHrxGl",http://twitter.com/download/android,99,550,1385828983682392065,SuvenduWB,SuvenduWB,,,,,,,,
1022,1385814752576741378,Twitter for Android,en,"My sincere tributes to the legendary artist Shri Jamini Roy on his Death Anniversary.

His unforgettable and influential contribution to our great culture is awe inspiring. https://t.co/njTi09BXnA",http://twitter.com/download/android,65,381,1385814752576741378,SuvenduWB,SuvenduWB,,,,,,,,
1023,1385658748027371520,Twitter for Android,bn,"পরাজয় নিশ্চিত জেনে ফের হিংসার রাজনীতি তৃণমূলের।

কাশীপুর বেলগাছিয়ার বিজেপি প্রার্থী শিবাজী সিংহ রায় এবং সাংসদ অর্জুন সিংয়ের উপর হামলা চালায় তৃণমূলের গুণ্ডারা।

এই ঘটনার তীব্র নিন্দা জানিয়ে অপরাধীদের শাস্তির দাবি জানাচ্ছি।

@BJP4Bengal @ArjunSinghWB https://t.co/HuRi7R5jnd",http://twitter.com/download/android,464,1081,1385658748027371520,SuvenduWB,SuvenduWB,,,,,,,,
1024,1385647840697864199,Twitter for Android,en,"Keeping in mind the ECI's protocol for limited gatherings in light of #Covid19, I will be participating in few campaign #PublicMeeting(s) of the @BJP4Bengal tomorrow (April 24).

Will be in #Kandi AC (12:15pm), #Khargram AC (1:15pm), and #Burwan AC (3pm).

Do also join virtually. https://t.co/7UULOWsTYC",http://twitter.com/download/android,117,501,1385647840697864199,SuvenduWB,SuvenduWB,"['Covid19', 'PublicMeeting', 'Kandi', 'Khargram', 'Burwan']",,,,,,,
1025,1385591789332094979,Twitter Web App,bn,"নির্বাচন কমিশনের নির্দেশ অনুযায়ী কোভিড বিধি মেনে #আসানসোল উত্তর বিধানসভায় ভারতীয় জনতা পার্টির প্রার্থী কৃষ্ণেন্দু মুখার্জীর সমর্থনে নির্বাচনী জনসভায়…

In #Asansol Uttar AC this evening, joined a #PublicMeeting of the @BJP4Bengal in support of our candidate @TheKMukherjee… https://t.co/N36MSTeElI",https://mobile.twitter.com,120,407,1385591789332094979,SuvenduWB,SuvenduWB,"['আসানসোল', 'Asansol', 'PublicMeeting']",,,,,,,
1026,1385582450198204416,Twitter for Android,en,"#আসানসোলে নির্বাচনী প্রচারের মাঝেই মোদীজির ভার্চুয়াল সভায়…

While campaigning for the @BJP4Bengal in #Asansol this evening, participated in our Hon'ble @PMOIndia Shri @NarendraModi Ji's Virtual Public Meeting along with Union MoS Shri @SuPriyoBabul…

#BanglaAcheModiJirSathe! https://t.co/vRfcXu299W",http://twitter.com/download/android,233,806,1385582450198204416,SuvenduWB,SuvenduWB,"['আসানসোলে', 'Asansol', 'BanglaAcheModiJirSathe']",,,,,,,
1027,1385574928137785348,Twitter Web App,und,"#বারাবনি বিধানসভা কেন্দ্রে @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী @Arijit_Asn অরিজিৎ রায়ের সমর্থনে নির্বাচনী জনসভায়…

In #Barabani AC this afternoon, participated in a #PublicMeeting of the @BJP4Bengal in support of our candidate @Arijit_Asn Roy… https://t.co/E7fArHIoZ2",https://mobile.twitter.com,161,573,1385574928137785348,SuvenduWB,SuvenduWB,"['বারাবনি', 'Barabani', 'PublicMeeting']",,,,,,,
1028,1385559287838121989,Twitter Web App,en,"Do watch the entire event!

https://t.co/Hv36sLwRz6",https://mobile.twitter.com,22,52,1385559287838121989,SuvenduWB,SuvenduWB,,,,1.3855591670379602e+18,1385559167037960197,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1029,1385559167037960197,Twitter Web App,und,"নির্বাচন কমিশনের নির্দেশ অনুযায়ী কোভিড বিধি মেনে #কুলটি বিধানসভায় ভারতীয় জনতা পার্টির প্রার্থী অজয় পোদ্দার-এর সমর্থনে নির্বাচনী জনসভায়…

In #Kulti AC earlier this afternoon, participated in a #PublicMeeting of the @BJP4Bengal in support of our candidate Ajay Kumar Poddar… https://t.co/uOtojIdy4a",https://mobile.twitter.com,128,462,1385559167037960197,SuvenduWB,SuvenduWB,"['কুলটি', 'Kulti', 'PublicMeeting']",,,,,,,
1030,1385432489372553218,Twitter Web App,en,"My humble tributes to the legendary Bengali filmmaker, Academy Award Winner and Bharat Ratna Awardee, Shri Satyajit Ray, on his Death Anniversary.

One of the greatest filmmakers ever, he often made the Nation proud. Everyone, including our Youth, draws inspiration from his life. https://t.co/WB2v3dbIRH",https://mobile.twitter.com,165,704,1385432489372553218,SuvenduWB,SuvenduWB,,,,,,,,
1031,1385267481418207234,Twitter for Android,en,"Do watch the entire event!

https://t.co/FNkpcoLM6F",http://twitter.com/download/android,37,108,1385267481418207234,SuvenduWB,SuvenduWB,,,,1.385219699105882e+18,1385219699105882112,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1032,1385253359993516034,Twitter for Android,en,"Do watch the entire event!

https://t.co/7BIm0cdTMU",http://twitter.com/download/android,28,111,1385253359993516034,SuvenduWB,SuvenduWB,,,,1.3852533007783895e+18,1385253300778389516,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1033,1385253300778389516,Twitter for Android,und,"#বালিগঞ্জ বিধানসভায় @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী লোকনাথ চ্যাটার্জীর সমর্থনে নির্বাচনী জনসভায়…

In #Ballygunge AC earlier this evening, participated in a #MegaPublicMeeting of the @BJP4Bengal in support of our candidate @BJPLokenath Chatterjee…

#BanglaChayBJPKe https://t.co/mDN9Lt5Xtw",http://twitter.com/download/android,195,781,1385253300778389516,SuvenduWB,SuvenduWB,"['বালিগঞ্জ', 'Ballygunge', 'MegaPublicMeeting', 'BanglaChayBJPKe']",,,,,,,
1034,1385219699105882112,Twitter for Android,und,"#রাসবিহারী বিধানসভায় ভারতীয় জনতা পার্টির প্রার্থী সুব্রত সাহার সমর্থনে রোড শো…

In #Rashbehari AC this afternoon, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate @LTGSubrataSaha…

Also present was my colleague @RajibBanerjeeWB.

#BanglaChayBJPKe https://t.co/x1Wl0acdkz",http://twitter.com/download/android,158,615,1385219699105882112,SuvenduWB,SuvenduWB,"['রাসবিহারী', 'Rashbehari', 'MegaRoadShow', 'BanglaChayBJPKe']",,,,,,,
1035,1385218293645017093,Twitter for Android,en,"Do watch the entire event!

https://t.co/oe3MgxZLcE",http://twitter.com/download/android,12,62,1385218293645017093,SuvenduWB,SuvenduWB,,,,1.385192122135896e+18,1385192122135896065,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1036,1385192122135896065,Twitter for Android,und,"#জোড়াসাঁকো বিধানসভায় @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী মীনা দেবী পুরোহিতের সমর্থনে রোড শো…

In #Jorasanko AC this afternoon, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate Meena Devi Purohit…

@MeenaPu92783518

#BanglaChayBJPKe https://t.co/hC0Hsa8gtp",http://twitter.com/download/android,180,687,1385192122135896065,SuvenduWB,SuvenduWB,"['জোড়াসাঁকো', 'Jorasanko', 'MegaRoadShow', 'BanglaChayBJPKe']",,,,,,,
1037,1385151218557743107,Twitter for Android,en,"My sincere tributes to the renowned Bengali singer Smt. Sipra Bose on her Death Anniversary.

Her melodious rendering of classical music, as well as prominent modern songs is etched in our memory forever. https://t.co/Tm8QyMAUTg",http://twitter.com/download/android,91,446,1385151218557743107,SuvenduWB,SuvenduWB,,,,,,,,
1038,1384937069361905664,Twitter for Android,und,https://t.co/5Z6fYhp4Am,http://twitter.com/download/android,104,418,1384937069361905664,SuvenduWB,SuvenduWB,,,,,,,,
1039,1384912815152979968,Twitter Web App,und,"श्री रामचन्द्र कृपालु भजुमन हरण भवभय दारुणं।
नव कञ्ज लोचन कञ्ज मुख कर कञ्ज पद कञ्जारुणं॥

Sought the Divine Blessings of Maryada Purushottam Bhagvan Shri Ram on the auspicious occasion of #RamNavami.

Also present was @BJP4Bengal's candidate for #Jorasanko AC, Meena Devi Purohit. https://t.co/ziCwn1jZKP",https://mobile.twitter.com,93,431,1384912815152979968,SuvenduWB,SuvenduWB,"['RamNavami', 'Jorasanko']",,,1.3849014905490678e+18,1384901490549067776,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1040,1384901490549067776,Twitter Web App,en,"সেন্ট্রাল এভিনিউ এর রাম মন্দিরে #রাম_নবমী উপলক্ষে পুজো…

On the auspicious occasion of #RamNavami, had the sacred opportunity to seek the Divine Blessings of Maryada Purushottam Bhagvan Shri Ram at the Shri Ram Mandir near Central Avenue in #Kolkata…

#JaiShriRam! https://t.co/CE4DIThw1K",https://mobile.twitter.com,210,1133,1384901490549067776,SuvenduWB,SuvenduWB,"['রাম_নবমী', 'RamNavami', 'Kolkata', 'JaiShriRam']",,,,,,,
1041,1384891128550461443,Twitter for Android,en,"Tomorrow (April 22), I look forward to being in the heart of #Kolkata in order to participate in few campaign #MegaRoadShow events of the @BJP4Bengal.

Through the afternoon, I will be at #Jorasanko AC (2pm), #Rashbehari AC (3:30pm), and #Ballygunge AC (6pm).

Do join the events! https://t.co/cHTnNWXRTH",http://twitter.com/download/android,133,438,1384891128550461443,SuvenduWB,SuvenduWB,"['Kolkata', 'MegaRoadShow', 'Jorasanko', 'Rashbehari', 'Ballygunge']",,,,,,,
1042,1384887782217195520,Twitter for Android,und,"#শ্যামপুকুর বিধানসভা কেন্দ্রে @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী সন্দীপন বিশ্বাস এর সমর্থনে রোড শো…

In #Shyampukur AC earlier this evening, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate Sandipan Biswas. https://t.co/v9jB2ycvDs",http://twitter.com/download/android,191,696,1384887782217195520,SuvenduWB,SuvenduWB,"['শ্যামপুকুর', 'Shyampukur', 'MegaRoadShow']",,,,,,,
1043,1384847274841309189,Twitter for Android,und,"#ভবানীপুর বিধানসভা কেন্দ্রে @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী রুদ্রনীল ঘোষের সমর্থনে বাড়ি বাড়ি গিয়ে প্রচার…

In #Bhabanipur AC this afternoon, participated in a door-to-door campaign in support of our candidate @ActorRudranil Ghosh alongside @BJP4Bengal Karyakartas… https://t.co/rVFXH8B92h",http://twitter.com/download/android,217,902,1384847274841309189,SuvenduWB,SuvenduWB,"['ভবানীপুর', 'Bhabanipur']",,,,,,,
1044,1384801330577821699,Twitter Web App,en,"My sincere tributes to the legendary mathematician and mental calculator Smt. Shakuntala Devi on her Death Anniversary.

Popularly known as the ""Human Computer"" she made our Nation proud across the World, and strove to simplify numerical calculations for students. https://t.co/f7FoqVoRhf",https://mobile.twitter.com,60,238,1384801330577821699,SuvenduWB,SuvenduWB,,,,,,,,
1045,1384799956163203073,Twitter for Android,en,RT @jdhankhar1: Deeply saddened at the demise legendary Bengali poet Shahitya Academy and Padma Bhushan Award winner Shankha Ghosh at age o…,http://twitter.com/download/android,89,0,1384799956163203073,SuvenduWB,SuvenduWB,,,,,,,,
1046,1384799912127205379,Twitter for Android,bn,RT @AmitShah: প্রখ্যাত বাঙালী কবি ও সাহিত্য আকাদেমি পুরষ্কার প্রাপ্ত শ্রী শঙ্খ ঘোষ মহাশয়ের মৃত্যু সংবাদে আমি মর্মাহত। তিনি সর্বদা আমাদের…,http://twitter.com/download/android,805,0,1384799912127205379,SuvenduWB,SuvenduWB,,,,,,,,
1047,1384799910038413314,Twitter for Android,en,"RT @AmitShah: Anguished to learn about the sad demise of a renowned Bengali poet and Sahitya Akademi Awardee, Shri Shankha Ghosh Ji. He wil…",http://twitter.com/download/android,1392,0,1384799910038413314,SuvenduWB,SuvenduWB,,,,,,,,
1048,1384799855294308357,Twitter for Android,bn,RT @narendramodi: বাংলা ও ভারতীয় সাহিত্যে তাঁর অবদানের জন্যে শঙখ ঘোষ স্মরণীয় হয়ে থাকবেন। তাঁর রচনা বহুপঠিত এবং শ্রদ্ধেয়। তাঁর মৃত্যুতে…,http://twitter.com/download/android,2173,0,1384799855294308357,SuvenduWB,SuvenduWB,,,,,,,,
1049,1384799849065840644,Twitter for Android,en,RT @narendramodi: Shri Shankha Ghosh will be remembered for his contributions to Bengali and Indian literature. His works were widely read…,http://twitter.com/download/android,3301,0,1384799849065840644,SuvenduWB,SuvenduWB,,,,,,,,
1050,1384793528987963393,Twitter Web App,en,"Shocked to hear about the demise of renowned Bengali Poet Shri Shankha Ghosh.

He has left an indelible mark in the World of Poetry, and it is a big loss for us.

I stand with his family in this hour of grief, and I pray to God that may his soul attain eternal peace.

Om Shanti. https://t.co/g1nuHLPyGA",https://mobile.twitter.com,61,249,1384793528987963393,SuvenduWB,SuvenduWB,,,,,,,,
1051,1384785476054228992,Twitter Web App,und,#JaiShriRam! #RamNavami https://t.co/363I4puIwm,https://mobile.twitter.com,423,2365,1384785476054228992,SuvenduWB,SuvenduWB,"['JaiShriRam', 'RamNavami']",,,,,,,
1052,1384777465852166144,Twitter Web App,en,"I extend my heartiest greetings to everyone on the divine and auspicious occasion of Ram Navami.

Maryada Purushottam Bhagvan Shri Ram and His divine life serve as a guiding light for us.

On today's auspicious occasion, we seek His blessings.

#JaiShriRam!

#RamNavami https://t.co/Q3rJbFmcRE",https://mobile.twitter.com,337,1556,1384777465852166144,SuvenduWB,SuvenduWB,"['JaiShriRam', 'RamNavami']",,,,,,,
1053,1384559776638509064,Twitter for Android,en,"Tomorrow (April 21), I will be participating in various campaign #MegaRoadShow events of the @BJP4Bengal.

Will start my afternoon with a Road Show in #Bhabanipur AC from 3pm before proceeding to #Shyampukur AC for a Road Show from 5pm in the evening.

I hope you join the events! https://t.co/i8MrpFfQMp",http://twitter.com/download/android,184,837,1384559776638509064,SuvenduWB,SuvenduWB,"['MegaRoadShow', 'Bhabanipur', 'Shyampukur']",,,,,,,
1054,1384506848976412676,Twitter for Android,und,"#কাশীপুর-#বেলগাছিয়া বিধানসভার @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী শিবাজী সিংহরায় এর সমর্থনে রোড শো…

In #Kashipur-#Belgachhia AC earlier this evening, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate Sibaji Sinha Roy… https://t.co/ojyrjGe0Sc",http://twitter.com/download/android,148,679,1384506848976412676,SuvenduWB,SuvenduWB,"['কাশীপুর', 'বেলগাছিয়া', 'Kashipur', 'Belgachhia', 'MegaRoadShow']",,,,,,,
1055,1384459216082014222,Twitter for Android,en,"Do watch the entire event!

https://t.co/noQ8yUsUIH",http://twitter.com/download/android,28,84,1384459216082014222,SuvenduWB,SuvenduWB,,,,1.3844592135234068e+18,1384459213523406854,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1056,1384459213523406854,Twitter for Android,und,"#মানিকতলা বিধানসভার @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী কল্যাণ চৌবের সমর্থনে রোড শো…

In #Maniktala AC this afternoon, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate @KalyanChaubey… https://t.co/e2aYuBU0UK",http://twitter.com/download/android,232,930,1384459213523406854,SuvenduWB,SuvenduWB,"['মানিকতলা', 'Maniktala', 'MegaRoadShow']",,,,,,,
1057,1384415790074535940,Twitter Web App,bn,"বিদায়ী মুখ্যমন্ত্রী মমতা বন্দোপাধ্যায়ের মিথ্যাচার আরও একবার প্রকাশ্যে।

সাক্ষাতকারে তিনি অনেকগুলো কথা বলেছেন। কিন্তু এই সাক্ষাতকারের সাথে তার আগের কথাগুলোর কোনো মিল নেই।

তৃণমূলের গণতন্ত্র প্রেম, সাম্প্রদায়িক সম্প্রীতি, কাটমানি নিয়ে মিথ্যচার তিনি ১০ বছর ধরেই চালিয়ে এসেছেন। https://t.co/MTvakvWsxB",https://mobile.twitter.com,352,798,1384415790074535940,SuvenduWB,SuvenduWB,,,,,,,,
1058,1384406226960801794,Twitter Web App,en,"My sincere tributes to the illustrious Bengali folk singer Shri Amar Pal on his Death Anniversary.

During a highly successful career spanning 7 decades, he consistently uplifted the reach of our Folk Music across the Nation. https://t.co/GpKoh2DC00",https://mobile.twitter.com,61,209,1384406226960801794,SuvenduWB,SuvenduWB,,,,,,,,
1059,1384398677272416256,Twitter Web App,en,"My sincere tributes to the legendary Bengali flute player Pandit Pannalal Ghosh on his Death Anniversary.

Hailed as the pioneer of Indian classical flute, his contributions to the field of music are eternal. https://t.co/oCO5Q019NH",https://mobile.twitter.com,64,235,1384398677272416256,SuvenduWB,SuvenduWB,,,,,,,,
1060,1384393392654675971,Twitter Web App,en,"My sincere tributes to the legendary Bengali singer Juthika Roy on her Birth Anniversary.

Her devotional songs and Bhajans uplift our spirits everyday, and her immortal voice is imprinted on the heart of our Nation forever. https://t.co/IbTY4IrQgi",https://mobile.twitter.com,60,221,1384393392654675971,SuvenduWB,SuvenduWB,,,,,,,,
1061,1384385339431612420,Twitter Web App,en,"My sincere tributes to the legendary Brahmo reformer Shri Dwarkanath Ganguly on his Birth Anniversary.

He dedicated his life to the enlightenment of society and the emancipation of women, and made Bengal eternally proud. https://t.co/qD7iKoelOH",https://mobile.twitter.com,86,283,1384385339431612420,SuvenduWB,SuvenduWB,,,,,,,,
1062,1384380307529367553,Twitter Web App,en,"I extend my heartiest greetings to one and all on the auspicious occasion of Annapurna Puja.

Today, we pray to Maa Annapurna with a humble heart for the nourishment of all living beings. https://t.co/KE1u9c7YyI",https://mobile.twitter.com,150,802,1384380307529367553,SuvenduWB,SuvenduWB,,,,,,,,
1063,1384371166249324545,Twitter for Android,en,"RT @kalyanchaubey: A Samarthan Rally 

On 20 / 04 / 2021 

From : Shyambazar Traffic Guard 

Time: 2.30 PM

Bright presence : Sri Suvendu A…",http://twitter.com/download/android,88,0,1384371166249324545,SuvenduWB,SuvenduWB,,,,,,,,
1064,1384371002855940100,Twitter for Android,en,"Today (April 20), I will be in the heart of #Kolkata in order to participate in few campaign #MegaRoadShow events of the @BJP4Bengal.

Will be in #Maniktala AC from 3pm before proceeding to #Kashipur-#Belgachhia AC around 4:30pm.

I hope you join both events today! See you there. https://t.co/lprmuQD990",http://twitter.com/download/android,153,648,1384371002855940100,SuvenduWB,SuvenduWB,"['Kolkata', 'MegaRoadShow', 'Maniktala', 'Kashipur', 'Belgachhia']",,,,,,,
1065,1384204078197051397,Twitter Web App,en,"RT @narendramodi: Numerous key decisions were taken during this morning’s high-level meeting on vaccination. 

Together, we will defeat the…",https://mobile.twitter.com,5135,0,1384204078197051397,SuvenduWB,SuvenduWB,,,,,,,,
1066,1384204056302735364,Twitter Web App,en,RT @narendramodi: Discussed the prevailing COVID-19 situation with leading doctors and medical experts. India is proud of the efforts of ou…,https://mobile.twitter.com,5404,0,1384204056302735364,SuvenduWB,SuvenduWB,,,,,,,,
1067,1384162680156479488,Twitter Web App,en,"Do watch the entire event!

https://t.co/BQgtwwHU1X",https://mobile.twitter.com,33,85,1384162680156479488,SuvenduWB,SuvenduWB,,,,1.3841626775056753e+18,1384162677505675266,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1068,1384162677505675266,Twitter Web App,und,"#খড়দহ বিধানসভায় @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী শীলভদ্র দত্তর সমর্থনে রোড শো…

In #Khardaha AC this evening, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate @Dutta_Silbhadra… https://t.co/OMgu2dJ2dB",https://mobile.twitter.com,158,626,1384162677505675266,SuvenduWB,SuvenduWB,"['খড়দহ', 'Khardaha', 'MegaRoadShow']",,,,,,,
1069,1384146582371672071,Twitter Web App,und,"#ভাটপাড়া বিধানসভায় @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী পবন সিং এর  সমর্থনে রোড শো…

In #Bhatpara AC earlier this afternoon, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate @PawanSinghMLA… https://t.co/CHFd6pf2H0",https://mobile.twitter.com,211,771,1384146582371672071,SuvenduWB,SuvenduWB,"['ভাটপাড়া', 'Bhatpara', 'MegaRoadShow']",,,,,,,
1070,1384141991747801108,Twitter for Android,en,"Do watch the entire event!

https://t.co/cBes2qNIlB",http://twitter.com/download/android,19,54,1384141991747801108,SuvenduWB,SuvenduWB,,,,1.3841043642020987e+18,1384104364202098688,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1071,1384104364202098688,Twitter for Android,und,"#বীজপুর বিধানসভায় @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী শুভ্রাংশু রায়ের সমর্থনে রোড শো…

Earlier this afternoon in #Bijpur AC, participated in a #MegaRoadShow of the @BJP4Bengal in support of our candidate @SubhranshuRoy1… https://t.co/YlfEeEc9ZO",http://twitter.com/download/android,158,781,1384104364202098688,SuvenduWB,SuvenduWB,"['বীজপুর', 'Bijpur', 'MegaRoadShow']",,,,,,,
1072,1384083672542846979,Twitter for Android,bn,"হারের ভয়ে হিংসা ছড়াচ্ছে তৃণমূল।

গতকাল মধ্যরাতে পানিহাটির @BJP4Bengal বিজেপি প্রার্থী সন্ময় ব্যানার্জীর বাড়ি লক্ষ্য করে বোমা ছোড়ে @AITCofficial তৃণমূল দুষ্কৃতীরা।

বিদায় নিশ্চিত জেনেই ভয় দেখাতে চাইছেন মুখ্যমন্ত্রী।

কিন্তু মাননীয়া যতই ভয় দেখান, এবার আপনার বিদায় নিশ্চিত। https://t.co/O5ihTCVjrS",http://twitter.com/download/android,340,988,1384083672542846979,SuvenduWB,SuvenduWB,,,,,,,,
1073,1384034801120792585,Twitter for Android,en,"My sincere tributes to the learned Bengali reformer Sir Raja Radhakanta Deb on his Death Anniversary.

A scholar of great repute, we dearly remember him for his marked interest in promoting education, particularly his advocacy for female education. https://t.co/ssDpvseaA2",http://twitter.com/download/android,100,370,1384034801120792585,SuvenduWB,SuvenduWB,,,,,,,,
1074,1384007830479409155,Twitter for Android,en,"On the auspicious occasion of Basanti Puja, I extend my heartiest greetings to all those who are celebrating.

On today's special occasion, we pray to Maa with a heart full of hope, and we pray for the health, success, and prosperity of our Nation. https://t.co/tBbU0J4ROA",http://twitter.com/download/android,180,892,1384007830479409155,SuvenduWB,SuvenduWB,,,,,,,,
1075,1383842975764029443,Twitter Web App,bn,"হারের ভয়ে হিংসা ছড়াচ্ছে তৃণমূল।

মালদার @BJP4Bengal বিজেপি প্রার্থী গোপালচন্দ্র সাহাকে লক্ষ্য করে গুলি @AITCofficial তৃণমূল দুষ্কৃতীদেরা।

গুলিবিদ্ধ হয়ে আশঙ্কাজনক অবস্থায় তিনি চিকিৎসাধীন।

তার দ্রুত আরোগ্য কামনা করি।

https://t.co/TVYHoADG7T",https://mobile.twitter.com,169,500,1383842975764029443,SuvenduWB,SuvenduWB,,,,,,,,
1076,1383839709701410824,Twitter Web App,en,"Tomorrow (April 19), I will be participating in various campaign #MegaRoadShow events of the @BJP4Bengal.

Will start my afternoon with a Road Show in #Bijpur AC (1:30pm) before proceeding to #Bhatpara AC (3pm).

Will be in #Khardaha AC later in the evening for a Road Show (5pm). https://t.co/owNmKCSQl9",https://mobile.twitter.com,188,735,1383839709701410824,SuvenduWB,SuvenduWB,"['MegaRoadShow', 'Bijpur', 'Bhatpara', 'Khardaha']",,,,,,,
1077,1383799367715287044,Twitter for Android,und,"মালদার #গাজোল বিধানসভার @BJP4Bengal ভারতীয় জনতা পার্টির প্রার্থী চিন্ময় দেব বর্মন এর সমর্থনে নির্বাচনী জনসভায়… In #Gazole AC (#Malda District) this evening, participated in a #MegaPublicMeeting of the @BJP4Bengal in support of our candidate Chinmoy Deb Barman… #EbarBJPSorkar https://t.co/UlgPhymPRK",http://twitter.com/download/android,174,640,1383799367715287044,SuvenduWB,SuvenduWB,"['গাজোল', 'Gazole', 'Malda', 'MegaPublicMeeting', 'EbarBJPSorkar']",,,,,,,
1078,1383776736907726852,Twitter for Android,en,"Sharing today's event from #Chanchal AC in #Malda District, where I joined a #MegaPublicMeeting of the @BJP4Bengal in support of our candidate @Dipankar_Ram.

Do watch the entire event...

#EbarBJPSorkar!

https://t.co/vQpFcOefew",http://twitter.com/download/android,40,83,1383776736907726852,SuvenduWB,SuvenduWB,"['Chanchal', 'Malda', 'MegaPublicMeeting', 'EbarBJPSorkar']",,,1.3837568618626744e+18,1383756861862674443,SuvenduWB,1340509422582333442,1.3405094225823334e+18
1079,1383774448898043921,Twitter for Android,und,"দক্ষিণ দিনাজপুরের #হরিরামপুর বিধানসভার ভারতীয় জনতা পার্টির প্রার্থী নীলাঞ্জন রায়ের সমর্থনে নির্বাচনী জনসভায়… In #Harirampur AC (Dakshin Dinajpur) this evening, participated in a #MegaPublicMeeting of the @BJP4Bengal in support of our candidate @IamNilanjanRoy… #EbarBJPSorkar https://t.co/mfEkd6MhVN",http://twitter.com/download/android,170,780,1383774448898043921,SuvenduWB,SuvenduWB,"['হরিরামপুর', 'Harirampur', 'MegaPublicMeeting', 'EbarBJPSorkar']",,,,,,,
1080,1383758022548156418,Twitter for Android,en,"Sharing today's event from #Ratua AC in #Malda District, where I joined a #MegaPublicMeeting of the @BJP4Bengal in support of our candidate @sevakAbbishek Singhania.

Do watch the entire event...

#EbarBJPSorkar!

https://t.co/aUfxLPNEGZ",http://twitter.com/download/android,51,93,1383758022548156418,SuvenduWB,SuvenduWB,"['Ratua', 'Malda', 'MegaPublicMeeting', 'EbarBJPSorkar']",,,1.3837364697689702e+18,1383736469768970244,SuvenduWB,1340509422582333442,1.3405094225823334e+18
